OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,FullAddress,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,geometry_wkt,_matched_from_input_file,_source_file
,,,3601.0,,,West,,,Hidden,Lane,,,,,,,,,,,Number,115,90274,,Unincorporated,Palos Verdes Peninsula,Palos Verdes Estates,,,,LACO DPW Add,{9829ECBC-6F27-47BB-95AD-2EB77F14BE65},0.0,,9829ECBC-6F27-47BB-95AD-2EB77F14BE65,Unknown,,W,,,Ln,W Hidden Ln,2024-09-14 08:24:46+00:00,3601 W Hidden Ln Number 115 Palos Verdes Peninsula 90274,9829ECBC-6F27-47BB-95AD-2EB77F14BE65_3601_W_Hidden_Ln_Number_115_Palos_Verdes_Peninsula_90274,Hidden,3601 W Hidden Lane Ln Number 115 Palos Verdes Peninsula 90274,,,POINT (6457698.265585 1744858.82716),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,3602.0,,,West,,,Estates,Lane,,,,,,,,,,,Number,115,90274,,Unincorporated,Palos Verdes Peninsula,Palos Verdes Estates,,,,LACO DPW Add,{0E464A44-B27C-4171-80EE-EE4DFE279FEB},0.0,,0E464A44-B27C-4171-80EE-EE4DFE279FEB,Unknown,,W,,,Ln,W Estates Ln,2024-09-14 08:24:46+00:00,3602 W Estates Ln Number 115 Palos Verdes Peninsula 90274,0E464A44-B27C-4171-80EE-EE4DFE279FEB_3602_W_Estates_Ln_Number_115_Palos_Verdes_Peninsula_90274,Estates,3602 W Estates Lane Ln Number 115 Palos Verdes Peninsula 90274,,,POINT (6457810.157422 1744659.913516),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,4529.0,,,,,,Summer Maple,Way,,,,,,,,,,,,,90260,,Lawndale,Lawndale,,,,,LACO DPW Add,{C85ABCAF-02A8-48C2-8FED-0D65BD997285},0.0,,C85ABCAF-02A8-48C2-8FED-0D65BD997285,Unknown,,,,,Wy,Summer Maple Wy,2024-09-14 08:24:46+00:00,4529 Summer Maple Wy Lawndale 90260,C85ABCAF-02A8-48C2-8FED-0D65BD997285_4529_Summer_Maple_Wy_Lawndale_90260,Summer Maple,4529 Summer Maple Way Wy Lawndale 90260,,,POINT (6453668.045956 1777491.818981),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,22606.0,,,,,,NO LONGER VALID,,,,,,,,,,,,,,90502,,Unincorporated,Torrance,,,,,LACO DPW Add,{661E6C5F-A951-42AF-AB9A-54CBA7CE97D7},0.0,,661E6C5F-A951-42AF-AB9A-54CBA7CE97D7,Unknown,,,,,,NO LONGER VALID,2024-09-14 08:24:46+00:00,22606 NO LONGER VALID Torrance 90502,661E6C5F-A951-42AF-AB9A-54CBA7CE97D7_22606_NO_LONGER_VALID_Torrance_90502,NO LONGER VALID,22606 NO LONGER VALID Torrance 90502,,,POINT (6472454.406349 1757162.631949),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,14645.0,,,,Paseo,,Villa Capri,,,,,,,,,,,,,,90604,,Unincorporated,Whittier,,,,,LACO DPW Add,{95443DC3-C86C-43F0-9219-E492BB9A205A},0.0,,95443DC3-C86C-43F0-9219-E492BB9A205A,Unknown,,,,Pso,,Paseo Villa Capri,2024-09-14 08:24:46+00:00,14645 Paseo Villa Capri Whittier 90604,95443DC3-C86C-43F0-9219-E492BB9A205A_14645_Paseo_Villa_Capri_Whittier_90604,Paseo Villa Capri,14645 Paseo Villa Capri Whittier 90604,,,POINT (6555051.067927 1799290.536538),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,3601.0,,,,,,Fox Ridge,Lane,,,,,,,,,,,Number,C,90274,,Unincorporated,Palos Verdes Peninsula,Palos Verdes Estates,,,,LACO DPW Add,{35553B61-4474-42B3-A2D3-5A9AC55D7C95},0.0,,35553B61-4474-42B3-A2D3-5A9AC55D7C95,Unknown,,,,,Ln,Fox Ridge Ln,2024-09-14 08:24:46+00:00,3601 Fox Ridge Ln Number C Palos Verdes Peninsula 90274,35553B61-4474-42B3-A2D3-5A9AC55D7C95_3601_Fox_Ridge_Ln_Number_C_Palos_Verdes_Peninsula_90274,Fox Ridge,3601 Fox Ridge Lane Ln Number C Palos Verdes Peninsula 90274,,,POINT (6457746.275004 1745160.202214),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,542.0,,,,,,NO LONGER VALID,,,,,,,,,,,,,,90745,,Carson,Carson,,,,,LACO DPW Add,{3C990B09-7762-47BD-9DBB-9968C8AE500B},0.0,,3C990B09-7762-47BD-9DBB-9968C8AE500B,Unknown,,,,,,NO LONGER VALID,2024-09-14 08:24:46+00:00,542 NO LONGER VALID Carson 90745,3C990B09-7762-47BD-9DBB-9968C8AE500B_542_NO_LONGER_VALID_Carson_90745,NO LONGER VALID,542 NO LONGER VALID Carson 90745,,,POINT (6480868.915766 1761151.543262),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,23601.0,,,,,,Isabel,Street,,,,,,,,,,,,,90745,,Carson,Carson,,,,,LACO DPW Add,{76F8E9E6-D7AD-489C-9436-6C76D8DCDA84},0.0,,76F8E9E6-D7AD-489C-9436-6C76D8DCDA84,Unknown,,,,,St,Isabel St,2024-09-14 08:24:46+00:00,23601 Isabel St Carson 90745,76F8E9E6-D7AD-489C-9436-6C76D8DCDA84_23601_Isabel_St_Carson_90745,Isabel,23601 Isabel Street St Carson 90745,,,POINT (6480425.068557 1753693.101158),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,27005.0,,,,,,Fairway,Lane,,,,,,,,,,,,,91381,,Unincorporated,Stevenson Ranch,Valencia,,,,LACO DPW Add,{CFCB6924-B1A6-4FF5-B46F-9DE00A18431D},0.0,,CFCB6924-B1A6-4FF5-B46F-9DE00A18431D,Unknown,,,,,Ln,Fairway Ln,2024-09-14 08:24:46+00:00,27005 Fairway Ln Stevenson Ranch 91381,CFCB6924-B1A6-4FF5-B46F-9DE00A18431D_27005_Fairway_Ln_Stevenson_Ranch_91381,Fairway,27005 Fairway Lane Ln Stevenson Ranch 91381,,,POINT (6385834.642909 1973088.668272),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,27201.0,,,,,,Valderrama,Drive,,,,,,,,,,,,,91381,,Unincorporated,Stevenson Ranch,Valencia,,,,LACO DPW Add,{D007B86A-BA79-491E-936A-98EF66842C6C},0.0,,D007B86A-BA79-491E-936A-98EF66842C6C,Unknown,,,,,Dr,Valderrama Dr,2024-09-14 08:24:46+00:00,27201 Valderrama Dr Stevenson Ranch 91381,D007B86A-BA79-491E-936A-98EF66842C6C_27201_Valderrama_Dr_Stevenson_Ranch_91381,Valderrama,27201 Valderrama Drive Dr Stevenson Ranch 91381,,,POINT (6385698.267197 1973808.904036),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,26952.0,,,,,,Pebble Beach,Drive,,,,,,,,,,,,,91381,,Unincorporated,Stevenson Ranch,Valencia,,,,LACO DPW Add,{8F5BB757-7386-430B-B3CF-F51199D2CBEA},0.0,,8F5BB757-7386-430B-B3CF-F51199D2CBEA,Unknown,,,,,Dr,Pebble Beach Dr,2024-09-14 08:24:46+00:00,26952 Pebble Beach Dr Stevenson Ranch 91381,8F5BB757-7386-430B-B3CF-F51199D2CBEA_26952_Pebble_Beach_Dr_Stevenson_Ranch_91381,Pebble Beach,26952 Pebble Beach Drive Dr Stevenson Ranch 91381,,,POINT (6385873.017176 1972647.770532),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,27101.0,,,,,,Pine Valley,Drive,,,,,,,,,,,,,91381,,Unincorporated,Stevenson Ranch,Valencia,,,,LACO DPW Add,{00BB776D-FA38-479D-A77A-116BFD49F1E1},0.0,,00BB776D-FA38-479D-A77A-116BFD49F1E1,Unknown,,,,,Dr,Pine Valley Dr,2024-09-14 08:24:46+00:00,27101 Pine Valley Dr Stevenson Ranch 91381,00BB776D-FA38-479D-A77A-116BFD49F1E1_27101_Pine_Valley_Dr_Stevenson_Ranch_91381,Pine Valley,27101 Pine Valley Drive Dr Stevenson Ranch 91381,,,POINT (6385961.665621 1972864.85868),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,1.0,,,,,,Cresta Verdes,Drive,,,,,,,,,,,,,90274,,Rolling Hills Estates,Palos Verdes Peninsula,Palos Verdes Estates,,,,LACO DPW Add,{7193973A-6425-4E1A-A9CC-04A753CA7DF2},0.0,,7193973A-6425-4E1A-A9CC-04A753CA7DF2,Unknown,,,,,Dr,Cresta Verdes Dr,2024-09-14 08:24:46+00:00,1 Cresta Verdes Dr Palos Verdes Peninsula 90274,7193973A-6425-4E1A-A9CC-04A753CA7DF2_1_Cresta_Verdes_Dr_Palos_Verdes_Peninsula_90274,Cresta Verdes,1 Cresta Verdes Drive Dr Rolling Hills Estates 90274,,,POINT (6443218.475647 1735890.835582),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,14603.0,,,,Via,Del,Pointe Sol,,,,,,,,,,,,,,90604,,Unincorporated,Whittier,,,,,LACO DPW Add,{7DA16B41-09B0-41CA-8F05-80ABD9C51DBD},0.0,,7DA16B41-09B0-41CA-8F05-80ABD9C51DBD,Unknown,,,,Via,,Via Del Pointe Sol,2024-09-14 08:24:46+00:00,14603 Via Del Pointe Sol Whittier 90604,7DA16B41-09B0-41CA-8F05-80ABD9C51DBD_14603_Via_Del_Pointe_Sol_Whittier_90604,Via Del Pointe Sol,14603 Via Del Pointe Sol Whittier 90604,,,POINT (6555355.211019 1799559.039938),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,10.0,,,,,,Cresta Verde,Drive,,,,,,,,,,,,,90274,,Rolling Hills Estates,Palos Verdes Peninsula,Palos Verdes Estates,,,,LACO DPW Add,{12432DAC-83A9-4D2B-9F72-EC07C187B54D},0.0,,12432DAC-83A9-4D2B-9F72-EC07C187B54D,Unknown,,,,,Dr,Cresta Verde Dr,2024-09-14 08:24:46+00:00,10 Cresta Verde Dr Palos Verdes Peninsula 90274,12432DAC-83A9-4D2B-9F72-EC07C187B54D_10_Cresta_Verde_Dr_Palos_Verdes_Peninsula_90274,Cresta Verde,10 Cresta Verde Drive Dr Rolling Hills Estates 90274,,,POINT (6443262.646819 1735890.835582),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,1.0,,,,,,Hillcrest Meadows,,,,,,,,,,,,,,90274,,Rolling Hills Estates,Palos Verdes Peninsula,Palos Verdes Estates,,,,LACO DPW Add,{7CD898D5-5FA7-495B-9677-6382374CA566},0.0,,7CD898D5-5FA7-495B-9677-6382374CA566,Unknown,,,,,,Hillcrest Meadows,2024-09-14 08:24:46+00:00,1 Hillcrest Meadows Palos Verdes Peninsula 90274,7CD898D5-5FA7-495B-9677-6382374CA566_1_Hillcrest_Meadows_Palos_Verdes_Peninsula_90274,Hillcrest Meadows,1 Hillcrest Meadows Rolling Hills Estates 90274,,,POINT (6445582.276366 1738585.175338),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,3602.0,,,West,,,Fox Ridge,Lane,,,,,,,,,,,,,90274,,Unincorporated,Palos Verdes Peninsula,Palos Verdes Estates,,,,LACO DPW Add,{84C6155F-C21D-4C92-AE0B-40038D5D42F6},0.0,,84C6155F-C21D-4C92-AE0B-40038D5D42F6,Unknown,,W,,,Ln,W Fox Ridge Ln,2024-09-14 08:24:46+00:00,3602 W Fox Ridge Ln Palos Verdes Peninsula 90274,84C6155F-C21D-4C92-AE0B-40038D5D42F6_3602_W_Fox_Ridge_Ln_Palos_Verdes_Peninsula_90274,Fox Ridge,3602 W Fox Ridge Lane Ln Palos Verdes Peninsula 90274,,,POINT (6457790.359889 1745109.57469),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,12.0,,,,,,Hillcrest Meadow,,,,,,,,,,,,,,90274,,Rolling Hills Estates,Palos Verdes Peninsula,Palos Verdes Estates,,,,LACO DPW Add,{DE6FE276-B12D-4AA0-8DD3-75FB10AB7106},0.0,,DE6FE276-B12D-4AA0-8DD3-75FB10AB7106,Unknown,,,,,,Hillcrest Meadow,2024-09-14 08:24:46+00:00,12 Hillcrest Meadow Palos Verdes Peninsula 90274,DE6FE276-B12D-4AA0-8DD3-75FB10AB7106_12_Hillcrest_Meadow_Palos_Verdes_Peninsula_90274,Hillcrest Meadow,12 Hillcrest Meadow Rolling Hills Estates 90274,,,POINT (6445777.571251 1738585.175338),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,33110.0,,,,,,Agua Dulce Canyon,Road,,,,,,,,,,,,,91390,,Unincorporated,Santa Clarita,Agua Dulce,,,,LACO DPW Add,{09A93FAB-DF18-47DA-AC0A-808731DA25D0},0.0,,09A93FAB-DF18-47DA-AC0A-808731DA25D0,Unknown,,,,,Rd,Agua Dulce Canyon Rd,2024-10-17 19:17:33+00:00,33110 Agua Dulce Canyon Rd Santa Clarita 91390,09A93FAB-DF18-47DA-AC0A-808731DA25D0_33110_Agua_Dulce_Canyon_Rd_Santa_Clarita_91390,Agua Dulce Canyon,33110 Agua Dulce Canyon Road Rd Santa Clarita 91390,,,POINT (6464394.855211 2001237.952524),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,9220.0,,,,,,Hierba,Road,,,,,,,,,,,,,91390,,Unincorporated,Santa Clarita,Agua Dulce,,,,LACO DPW Add,{AE4ED291-8E18-40A5-9CFB-E9D4843F44DA},0.0,,AE4ED291-8E18-40A5-9CFB-E9D4843F44DA,Unknown,,,,,Rd,Hierba Rd,2024-10-31 18:37:17+00:00,9220 Hierba Rd Santa Clarita 91390,AE4ED291-8E18-40A5-9CFB-E9D4843F44DA_9220_Hierba_Rd_Santa_Clarita_91390,Hierba,9220 Hierba Road Rd Santa Clarita 91390,,,POINT (6472924.619975 2013544.59753),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,9237.0,,,,,,Leona,Avenue,,,,,,,,,,,,,93551,,Unincorporated,Palmdale,Quartz Hill,,,,LACO DPW Add,{858CCDC5-5261-4A4E-9AD1-A90725E8F9A2},0.0,,858CCDC5-5261-4A4E-9AD1-A90725E8F9A2,Unknown,,,,,Ave,Leona Ave,2024-11-06 00:37:54+00:00,9237 Leona Ave Palmdale 93551,858CCDC5-5261-4A4E-9AD1-A90725E8F9A2_9237_Leona_Ave_Palmdale_93551,Leona,9237 Leona Avenue Ave Palmdale 93551,,,POINT (6473093.597656 2046640.323006),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,3816.0,,,,,,Monteith,Drive,,,,,,,,,,,,,90043,,Unincorporated,Los Angeles,View Park,,,,LACO DPW Add,{94EE63B5-4058-4A2B-92E7-392CF31C3D52},0.0,,94EE63B5-4058-4A2B-92E7-392CF31C3D52,Unknown,,,,,Dr,Monteith Dr,2024-11-05 16:33:32+00:00,3816 Monteith Dr Los Angeles 90043,94EE63B5-4058-4A2B-92E7-392CF31C3D52_3816_Monteith_Dr_Los_Angeles_90043,Monteith,3816 Monteith Drive Dr Los Angeles 90043,,,POINT (6458359.950286 1822301.549899),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,829.0,,,,,,Meridian,Street,,,,,,,,,,,,,91010,,Irwindale,Irwindale,Duarte,,,,CAMS,{47A2E511-6ADD-4263-B065-BA7C03B6B2B4},0.0,,47A2E511-6ADD-4263-B065-BA7C03B6B2B4,Unknown,,,,,St,Meridian St,2018-03-31 06:37:29+00:00,829 Meridian St Irwindale 91010,47A2E511-6ADD-4263-B065-BA7C03B6B2B4_829_Meridian_St_Irwindale_91010,Meridian,829 Meridian Street St Irwindale 91010,,,POINT (6565431.759107 1866666.448374),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,972.0,,,,Calle,Del,Cielo,,,,,,,,,,,,,,91702,,Azusa,Azusa,,,,,CAMS,{79CD8DEF-7964-4816-9C96-4EBAB1AAB33E},0.0,,79CD8DEF-7964-4816-9C96-4EBAB1AAB33E,Unknown,,,,Cll,,Calle Del Cielo,2018-03-15 05:51:59+00:00,972 Calle Del Cielo Azusa 91702,79CD8DEF-7964-4816-9C96-4EBAB1AAB33E_972_Calle_Del_Cielo_Azusa_91702,Calle Del Cielo,972 Calle Del Cielo Azusa 91702,,,POINT (6585654.742612 1874867.926394),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,1040.0,,,North,,,Spaulding,Avenue,,,,,,,,,,,,,90046,,West Hollywood,Los Angeles,West Hollywood,,,,Office of Assessor,{B433D2BB-BC52-4474-A200-20E588F921B5},0.0,,B433D2BB-BC52-4474-A200-20E588F921B5,Unknown,,N,,,Ave,N Spaulding Ave,2018-10-23 02:48:11+00:00,1040 N Spaulding Ave Los Angeles 90046,B433D2BB-BC52-4474-A200-20E588F921B5_1040_N_Spaulding_Ave_Los_Angeles_90046,Spaulding,1040 N Spaulding Avenue Ave West Hollywood 90046,,,POINT (6453543.545548 1855314.837219),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,100.0,,,East,,,Garvey,Avenue,,,,,,,,,,,,,91754,,Monterey Park,Monterey Park,,,,,Monterey Park,{011E70F0-142A-44C1-84E3-E039742006B4},0.0,,011E70F0-142A-44C1-84E3-E039742006B4,Unknown,,E,,,Ave,E Garvey Ave,2018-02-05 13:37:26+00:00,100 E Garvey Ave Monterey Park 91754,011E70F0-142A-44C1-84E3-E039742006B4_100_E_Garvey_Ave_Monterey_Park_91754,Garvey,100 E Garvey Avenue Ave Monterey Park 91754,,,POINT (6524517.322236 1845089.007277),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,1122.0,,,North,,,Detroit,Street,,,,,,,,,,,,,90046,,West Hollywood,Los Angeles,West Hollywood,,,,Office of Assessor,{866A5926-EA39-434D-A8ED-B78F27B154E3},0.0,,866A5926-EA39-434D-A8ED-B78F27B154E3,Unknown,,N,,,St,N Detroit St,2018-10-29 07:25:04+00:00,1122 N Detroit St Los Angeles 90046,866A5926-EA39-434D-A8ED-B78F27B154E3_1122_N_Detroit_St_Los_Angeles_90046,Detroit,1122 N Detroit Street St West Hollywood 90046,,,POINT (6457261.967245 1855828.077006),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,1200.0,,,,,,Colton,Street,,,,,,,,,,,,,90012,,Los Angeles,Los Angeles,,,,,CAMS,{4CEF467D-DA17-4CDB-A728-2F3554EEC0F6},0.0,,4CEF467D-DA17-4CDB-A728-2F3554EEC0F6,Unknown,,,,,St,Colton St,2015-07-30 12:20:54+00:00,1200 Colton St Los Angeles 90012,4CEF467D-DA17-4CDB-A728-2F3554EEC0F6_1200_Colton_St_Los_Angeles_90012,Colton,1200 Colton Street St Los Angeles 90012,,,POINT (6484485.048298 1844862.720328),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,1136.0,,,North,,,Formosa,Avenue,,,,,,,,,,,,,90046,,West Hollywood,Los Angeles,West Hollywood,,,,Office of Assessor,{3C594675-4704-4467-AF76-59843D23AA63},0.0,,3C594675-4704-4467-AF76-59843D23AA63,Unknown,,N,,,Ave,N Formosa Ave,2015-04-04 16:00:48+00:00,1136 N Formosa Ave Los Angeles 90046,3C594675-4704-4467-AF76-59843D23AA63_1136_N_Formosa_Ave_Los_Angeles_90046,Formosa,1136 N Formosa Avenue Ave West Hollywood 90046,,,POINT (6456935.553856 1855982.197433),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,1240.0,,,North,,,Garfield,Avenue,,,,,,,,,,,,,91104,,Pasadena,Pasadena,,,,,Pasadena GIS,{A60D8816-54AA-4AAE-9A35-8ECB1D4AC04F},0.0,,A60D8816-54AA-4AAE-9A35-8ECB1D4AC04F,Unknown,,N,,,Ave,N Garfield Ave,2018-03-14 09:53:47+00:00,1240 N Garfield Ave Pasadena 91104,A60D8816-54AA-4AAE-9A35-8ECB1D4AC04F_1240_N_Garfield_Ave_Pasadena_91104,Garfield,1240 N Garfield Avenue Ave Pasadena 91104,,,POINT (6518297.191959 1883309.733329),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,1111.0,,,North,,La,Brea,Avenue,,,,,,,,,,,,,90038,,West Hollywood,Los Angeles,West Hollywood,,,,Office of Assessor,{B0F9B3D3-30A4-4342-8C49-A0443871C00B},0.0,,B0F9B3D3-30A4-4342-8C49-A0443871C00B,Unknown,,N,,,Ave,N La Brea Ave,2018-10-29 07:25:04+00:00,1111 N La Brea Ave Los Angeles 90038,B0F9B3D3-30A4-4342-8C49-A0443871C00B_1111_N_La_Brea_Ave_Los_Angeles_90038,La Brea,1111 N La Brea Avenue Ave West Hollywood 90038,,,POINT (6457386.295081 1855729.393476),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,213.0,,,,,Del,Amo Fashion,Center,,,,,,,,,,,,,90503,,Torrance,Torrance,,,,,City Of Torrance,{7C028809-0733-44FD-9E8A-D52A3193449F},0.0,,7C028809-0733-44FD-9E8A-D52A3193449F,Unknown,,,,,Ctr,Del Amo Fashion Ctr,2018-07-17 16:18:11+00:00,213 Del Amo Fashion Ctr Torrance 90503,7C028809-0733-44FD-9E8A-D52A3193449F_213_Del_Amo_Fashion_Ctr_Torrance_90503,Del Amo Fashion,213 Del Amo Fashion Center Ctr Torrance 90503,,,POINT (6455446.12114 1761608.897663),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,345.0,,,,,,Fox Hills,Mall,,,,,,,,,,,Unit,K 17,90230,,Culver City,Culver City,Los Angeles,,,,Culver GIS,{6FD7D3F7-2249-4949-9378-A19B3F053414},0.0,,6FD7D3F7-2249-4949-9378-A19B3F053414,Unknown,,,,,Mall,Fox Hills Mall,2018-11-06 18:47:34+00:00,345 Fox Hills Mall Unit K 17 Culver City 90230,6FD7D3F7-2249-4949-9378-A19B3F053414_345_Fox_Hills_Mall_Unit_K_17_Culver_City_90230,Fox Hills,345 Fox Hills Mall Mall Unit K 17 Culver City 90230,,,POINT (6442759.282012 1817518.106054),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,7128.0,,,East,,,Slauson,Avenue,,,,,,,,,,,,,90040,,Commerce,Los Angeles,Commerce,,,,Office of Assessor,{8B4E1FAC-BB7F-438B-A644-0A8AB45CF9DB},0.0,,8B4E1FAC-BB7F-438B-A644-0A8AB45CF9DB,Unknown,,E,,,Ave,E Slauson Ave,2018-04-24 21:22:50+00:00,7128 E Slauson Ave Los Angeles 90040,8B4E1FAC-BB7F-438B-A644-0A8AB45CF9DB_7128_E_Slauson_Ave_Los_Angeles_90040,Slauson,7128 E Slauson Avenue Ave Commerce 90040,,,POINT (6520801.906438 1815537.921366),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,200.0,,,,,,Fox Hills,Mall,,,,,,,,,,,Unit,K 13,90230,,Culver City,Culver City,Los Angeles,,,,Culver GIS,{3B1851C4-01CB-4638-9D45-9EBB888D175B},0.0,,3B1851C4-01CB-4638-9D45-9EBB888D175B,Unknown,,,,,Mall,Fox Hills Mall,2018-11-06 18:47:34+00:00,200 Fox Hills Mall Unit K 13 Culver City 90230,3B1851C4-01CB-4638-9D45-9EBB888D175B_200_Fox_Hills_Mall_Unit_K_13_Culver_City_90230,Fox Hills,200 Fox Hills Mall Mall Unit K 13 Culver City 90230,,,POINT (6442158.877373 1817414.418597),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,877.0,,,West,,,Repetto,Drive,,,,,,,,,,,Number,B,91754,,Monterey Park,Monterey Park,,,,,Monterey Park,{73A305C9-54E4-4FF0-8016-A19A25A7F0F6},0.0,,73A305C9-54E4-4FF0-8016-A19A25A7F0F6,Unknown,,W,,,Dr,W Repetto Dr,2016-05-14 02:00:40+00:00,877 W Repetto Dr Number B Monterey Park 91754,73A305C9-54E4-4FF0-8016-A19A25A7F0F6_877_W_Repetto_Dr_Number_B_Monterey_Park_91754,Repetto,877 W Repetto Drive Dr Number B Monterey Park 91754,,,POINT (6518434.994177 1839682.790727),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,1235.0,,,South,,La,Cienega,Boulevard,,,,,,,,,,,,,90069,,West Hollywood,West Hollywood,Los Angeles,,,,Office of Assessor,{451B1CF1-751C-4384-ADC4-4AFCCBE9F303},0.0,,451B1CF1-751C-4384-ADC4-4AFCCBE9F303,Unknown,,S,,,Blvd,S La Cienega Blvd,2018-11-16 05:32:44+00:00,1235 S La Cienega Blvd West Hollywood 90069,451B1CF1-751C-4384-ADC4-4AFCCBE9F303_1235_S_La_Cienega_Blvd_West_Hollywood_90069,La Cienega,1235 S La Cienega Boulevard Blvd West Hollywood 90069,,,POINT (6447652.38443 1856616.915323),Complete_But_Phantom_addresses_representative_[validatedResult]_6552rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
