FullAddress,OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,FullAddress,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,geometry_wkt,_matched_from_input_file,_source_file
5533 N Edward Everett Horton Ln Encino 91316,,2255027013,,5533,,,North,,,Edward Everett Horton,Lane,,,,,,,,,,,,,91316,,Los Angeles,Encino,,,,,LA City,{DF06B643-9B46-4501-B901-E14FD5DE30BE},0,,DF06B643-9B46-4501-B901-E14FD5DE30BE,Unknown,,N,,,Ln,N Edward Everett Horton Ln,2023-09-12 23:03:18+00:00,5533 N Edward Everett Horton Ln Encino 91316,DF06B643-9B46-4501-B901-E14FD5DE30BE_5533_N_Edward_Everett_Horton_Ln_Encino_91316,Edward Everett Horton,5533 N Edward Everett Horton Lane Ln Los Angeles 91316,,,POINT (6408712.652271 1885327.98487),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
14003 Holly Dr Beverly Hills 90210,,2272032030,,14003,,,,,,Holly,Drive,,,,,,,,,,,,,90210,,Los Angeles,Beverly Hills,,,,,Assessor,{BB6FC64E-645B-46DE-8D52-CA0F57291A31},0,,BB6FC64E-645B-46DE-8D52-CA0F57291A31,Unknown,,,,,Dr,Holly Dr,2024-04-27 17:13:09+00:00,14003 Holly Dr Beverly Hills 90210,BB6FC64E-645B-46DE-8D52-CA0F57291A31_14003_Holly_Dr_Beverly_Hills_90210,Holly,14003 Holly Drive Dr Los Angeles 90210,,,POINT (6429322.85941 1872889.848001),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
4635 Park Western Pl North Hollywood 91602,,2353033040,,4635,,,,,,Park Western,Place,,,,,,,,,,,,,91602,,Los Angeles,North Hollywood,Toluca Lake,,,,Assessor,{E542EDEB-D853-413B-AE6B-284644E6C25C},0,,E542EDEB-D853-413B-AE6B-284644E6C25C,Unknown,,,,,Pl,Park Western Pl,2024-04-27 17:13:09+00:00,4635 Park Western Pl North Hollywood 91602,E542EDEB-D853-413B-AE6B-284644E6C25C_4635_Park_Western_Pl_North_Hollywood_91602,Park Western,4635 Park Western Place Pl Los Angeles 91602,,,POINT (6448611.828378 1878986.509036),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
3900 Unit 120 Universal City 91608,,2424043021,,3900,,,,,,,,,,,,,Building,5511,,,,Unit,120,91608,,Unincorporated,Universal City,,,,,LACO DPW Add,{2CE1108A-F05D-4FFD-96CB-0B3229659E8C},0,,2CE1108A-F05D-4FFD-96CB-0B3229659E8C,Unknown,,,,,,,2018-01-11 13:20:56+00:00,3900 Unit 120 Universal City 91608,2CE1108A-F05D-4FFD-96CB-0B3229659E8C_3900_Unit_120_Universal_City_91608,,3900 Unit 120 Universal City 91608,,,POINT (6454795.120801 1872237.522206),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
12610 N Glenoaks Blvd San Fernando 91340,,2517013047,,12610,,,North,,,Glenoaks,Boulevard,,,,,,,,,,,,,91340,,Los Angeles,San Fernando,,,,,LA City,{6761F03E-DBC3-40CC-9E4E-3FA41C8BCF6A},0,,6761F03E-DBC3-40CC-9E4E-3FA41C8BCF6A,Unknown,,N,,,Blvd,N Glenoaks Blvd,2023-09-12 23:03:18+00:00,12610 N Glenoaks Blvd San Fernando 91340,6761F03E-DBC3-40CC-9E4E-3FA41C8BCF6A_12610_N_Glenoaks_Blvd_San_Fernando_91340,Glenoaks,12610 N Glenoaks Boulevard Blvd Los Angeles 91340,,,POINT (6429120.005813 1931632.203285),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
13562 Arbolada Sylmar 91342,,2580004017,,13562,,,,,,Arbolada,,,,,,,,,,,,,,91342,,Los Angeles,Sylmar,Lake View Terrace,,,,Assessor,{FC4946CC-839E-48F3-BD13-83794452B958},0,,FC4946CC-839E-48F3-BD13-83794452B958,Unknown,,,,,,Arbolada,2024-04-27 17:13:09+00:00,13562 Arbolada Sylmar 91342,FC4946CC-839E-48F3-BD13-83794452B958_13562_Arbolada_Sylmar_91342,Arbolada,13562 Arbolada Los Angeles 91342,,,POINT (6439012.00637 1939016.13996),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
11656 Porter Ranch 91326,,2701076070,,11656,,,,,,,,,,,,,,,,,,,,91326,,Los Angeles,Porter Ranch,Northridge,,,,CAMS,{874CBAF8-72C9-49E0-A35C-3C7D49AFB547},0,,874CBAF8-72C9-49E0-A35C-3C7D49AFB547,Unknown,,,,,,,2015-04-18 08:09:59+00:00,11656 Porter Ranch 91326,874CBAF8-72C9-49E0-A35C-3C7D49AFB547_11656_Porter_Ranch_91326,,11656 Los Angeles 91326,,,POINT (6385192.503117 1926178.244048),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
23630 B Valencia Blvd Valencia 91355,,2811025063,,23630,B,,,,,Valencia,Boulevard,,,,,,,,,,,,,91355,,Santa Clarita,Valencia,Santa Clarita,,,,Santa Clarita,{BF8B0F38-0A0E-438B-8CEF-EFDFAA1D0C1F},0,,BF8B0F38-0A0E-438B-8CEF-EFDFAA1D0C1F,Unknown,,,,,Blvd,Valencia Blvd,2024-07-02 00:53:08+00:00,23630 B Valencia Blvd Valencia 91355,BF8B0F38-0A0E-438B-8CEF-EFDFAA1D0C1F_23630_B_Valencia_Blvd_Valencia_91355,Valencia,23630 B Valencia Boulevard Blvd Santa Clarita 91355,,,POINT (6396296.367064 1974457.821045),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
23630 A Valencia Blvd Valencia 91355,,2811025063,,23630,A,,,,,Valencia,Boulevard,,,,,,,,,,,,,91355,,Santa Clarita,Valencia,Santa Clarita,,,,Santa Clarita,{4AAC4F65-3CF7-4901-B058-6909FC8BA74D},0,,4AAC4F65-3CF7-4901-B058-6909FC8BA74D,Unknown,,,,,Blvd,Valencia Blvd,2024-07-02 00:53:08+00:00,23630 A Valencia Blvd Valencia 91355,4AAC4F65-3CF7-4901-B058-6909FC8BA74D_23630_A_Valencia_Blvd_Valencia_91355,Valencia,23630 A Valencia Boulevard Blvd Santa Clarita 91355,,,POINT (6396338.765929 1974596.092094),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
19414 Santa Clarita 91350,,2812083003,,19414,,,,,,,,,,,,,,,,,,,,91350,,Unincorporated,Santa Clarita,,,,,LACO DPW Add,{E594D0F6-ACB1-4341-BACE-25B68899632B},0,,E594D0F6-ACB1-4341-BACE-25B68899632B,Unknown,,,,,,,2015-05-04 20:52:54+00:00,19414 Santa Clarita 91350,E594D0F6-ACB1-4341-BACE-25B68899632B_19414_Santa_Clarita_91350,,19414 Santa Clarita 91350,,,POINT (6418388.419993 1985287.316447),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vista Ridge Wy Chatsworth 91311,,2819007032,,,,,,,,Vista Ridge,Way,,,,,,,,,,,,,91311,,Unincorporated,Chatsworth,,,,,LACO DPW Add,{FC02DB96-11FB-42C7-8540-77A45C1D3DCC},0,,FC02DB96-11FB-42C7-8540-77A45C1D3DCC,Unknown,,,,,Wy,Vista Ridge Wy,2024-09-14 08:24:46+00:00,Vista Ridge Wy Chatsworth 91311,FC02DB96-11FB-42C7-8540-77A45C1D3DCC__Vista_Ridge_Wy_Chatsworth_91311,Vista Ridge,Vista Ridge Way Wy Chatsworth 91311,,,POINT (6380532.906465 1926544.797121),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
21582  Chatsworth 91311,,2819007032,,21582,,,,,,,,,,,,,,,,,,,,91311,,Unincorporated,Chatsworth,,,,,LACO DPW Add,{F3AEEB68-B841-46A4-974D-35B402052750},0,,F3AEEB68-B841-46A4-974D-35B402052750,Unknown,,,,,,,2024-09-14 08:24:46+00:00,21582  Chatsworth 91311,F3AEEB68-B841-46A4-974D-35B402052750_21582__Chatsworth_91311,,21582 Chatsworth 91311,,,POINT (6380772.632035 1926733.224566),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
27426 T Navigation Ave Stevenson Ranch 91381,,2826003024,,27426,T,,,,,Navigation,Avenue,,,,,,,,,,,,,91381,,Unincorporated,Stevenson Ranch,Valencia,,,,LACO DPW Add,{46CDAD59-9CBF-4EDB-BEC6-8D74841711B7},0,,46CDAD59-9CBF-4EDB-BEC6-8D74841711B7,Unknown,,,,,Ave,Navigation Ave,2021-09-22 12:15:00+00:00,27426 T Navigation Ave Stevenson Ranch 91381,46CDAD59-9CBF-4EDB-BEC6-8D74841711B7_27426_T_Navigation_Ave_Stevenson_Ranch_91381,Navigation,27426 T Navigation Avenue Ave Stevenson Ranch 91381,,,POINT (6379971.268809 1974610.685241),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
23300 Sierra Hwy Newhall Ca 91321 Newhall 91321,,2827005014,,23300,,,,,,Sierra Hwy Newhall Ca 91321,,,,,,,,,,,,,,91321,,Santa Clarita,Newhall,,,,,Assessor,{BE7C27C2-4A78-4254-93E1-5346027C2BBB},0,,BE7C27C2-4A78-4254-93E1-5346027C2BBB,Unknown,,,,,,Sierra Hwy Newhall Ca 91321,2024-04-27 06:55:51+00:00,23300 Sierra Hwy Newhall Ca 91321 Newhall 91321,BE7C27C2-4A78-4254-93E1-5346027C2BBB_23300_Sierra_Hwy_Newhall_Ca_91321_Newhall_91321,Sierra Hwy Newhall Ca 91321,23300 Sierra Hwy Newhall Ca 91321 Santa Clarita 91321,,,POINT (6408795.09141 1954840.295976),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
24500 Main St Newhall Ca 91321 Newhall 91321,,2831006900,,24500,,,,,,Main St Newhall Ca 91321,,,,,,,,,,,,,,91321,,Santa Clarita,Newhall,,,,,Assessor,{531E21ED-DD22-41C1-AD20-4A67DD87B777},0,,531E21ED-DD22-41C1-AD20-4A67DD87B777,Unknown,,,,,,Main St Newhall Ca 91321,2024-04-27 06:55:51+00:00,24500 Main St Newhall Ca 91321 Newhall 91321,531E21ED-DD22-41C1-AD20-4A67DD87B777_24500_Main_St_Newhall_Ca_91321_Newhall_91321,Main St Newhall Ca 91321,24500 Main St Newhall Ca 91321 Santa Clarita 91321,,,POINT (6401732.561244 1961792.455956),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Quarry Rd Sylmar 91342,,2845005018,,,,,,,,Quarry,Road,,,,,,,,,,,,,91342,,Unincorporated,Sylmar,Lake View Terrace,,,,LACO DPW Add,{126AE90F-8BC4-48EE-B317-85CDCC7CD233},0,,126AE90F-8BC4-48EE-B317-85CDCC7CD233,Unknown,,,,,Rd,Quarry Rd,2024-06-04 20:25:28+00:00,Quarry Rd Sylmar 91342,126AE90F-8BC4-48EE-B317-85CDCC7CD233__Quarry_Rd_Sylmar_91342,Quarry,Quarry Road Rd Sylmar 91342,,,POINT (6449413.139767 1938259.167065),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
11231 t Canopus Dr Sylmar 91342,,2845030021,,11231,t,,,,,Canopus,Drive,,,,,,,,,,,,,91342,,Unincorporated,Sylmar,Lake View Terrace,,,,LACO DPW Add,{9143B8B2-65B5-4094-892B-438708AAA358},0,,9143B8B2-65B5-4094-892B-438708AAA358,Unknown,,,,,Dr,Canopus Dr,2021-02-03 15:23:03+00:00,11231 t Canopus Dr Sylmar 91342,9143B8B2-65B5-4094-892B-438708AAA358_11231_t_Canopus_Dr_Sylmar_91342,Canopus,11231 t Canopus Drive Dr Sylmar 91342,,,POINT (6449029.233383 1936271.552274),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
27101 Valencia 91355,,2866003010,,27101,,,,,,,,,,,,,,,,,,,,91355,,Unincorporated,Valencia,Santa Clarita,,,,LACO DPW House Numbering Map,{7A7733F6-DA86-4189-A954-983631C08C2F},0,,7A7733F6-DA86-4189-A954-983631C08C2F,Unknown,,,,,,,2021-09-27 19:48:06+00:00,27101 Valencia 91355,7A7733F6-DA86-4189-A954-983631C08C2F_27101_Valencia_91355,,27101 Valencia 91355,,,POINT (6378380.252962 1983127.17477),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
27702 Castaic 91384,,2866016056,,27702,,,,,,,,,,,,,,,,,,,,91384,,Unincorporated,Castaic,Val Verde,,,,LACO DPW House Numbering Map,{C9392694-F4A2-457B-A585-64787B7976B9},0,,C9392694-F4A2-457B-A585-64787B7976B9,Unknown,,,,,,,2021-10-20 16:47:52+00:00,27702 Castaic 91384,C9392694-F4A2-457B-A585-64787B7976B9_27702_Castaic_91384,,27702 Castaic 91384,,,POINT (6375139.942185 1988522.260436),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
W Electric Ave La Habra 90631,,29807103,,0,,,West,,,Electric,Avenue,,,,,,,,,,,,,90631,,La Habra,La Habra,La Habra Heights,,,,La Habra,{9A2CA1DB-0FCF-435B-B943-F08F56418169},0,,9A2CA1DB-0FCF-435B-B943-F08F56418169,Unknown,,W,,,Ave,W Electric Ave,2024-11-09 05:35:18+00:00,W Electric Ave La Habra 90631,9A2CA1DB-0FCF-435B-B943-F08F56418169__W_Electric_Ave_La_Habra_90631,Electric,W Electric Avenue Ave La Habra 90631,,,POINT (6576872.108274 1796005.697307),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/Ave N3/Vic 36th St W Palmdale 93551,,3001008007,,0,,,,,,Vac/Ave N3/Vic 36th,Street,West,,,,,,,,,,,,93551,,Unincorporated,Palmdale,Quartz Hill,,,,LACO DPW House Numbering Map,{A1C07765-5835-4CF1-8892-54D0D12E626C},0,,A1C07765-5835-4CF1-8892-54D0D12E626C,Unknown,,,W,,St,Vac/Ave N3/Vic 36th St W,2015-05-01 18:04:30+00:00,Vac/Ave N3/Vic 36th St W Palmdale 93551,A1C07765-5835-4CF1-8892-54D0D12E626C__Vac/Ave_N3/Vic_36th_St_W_Palmdale_93551,Vac/Ave N3/Vic 36th,Vac/Ave N3/Vic 36th Street St W Palmdale 93551,,,POINT (6502873.763817 2051181.878227),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
40813 Vac/Cor Ave N8/36th St W Palmdale 93551,,3001008016,,40813,,,,,,Vac/Cor Ave N8/36th,Street,West,,,,,,,,,,,,93551,,Unincorporated,Palmdale,Quartz Hill,,,,LACO DPW Add,{3DEA73B0-D6B9-44E5-955D-74158C093D4C},0,,3DEA73B0-D6B9-44E5-955D-74158C093D4C,Unknown,,,W,,St,Vac/Cor Ave N8/36th St W,2024-09-14 08:24:46+00:00,40813 Vac/Cor Ave N8/36th St W Palmdale 93551,3DEA73B0-D6B9-44E5-955D-74158C093D4C_40813_Vac/Cor_Ave_N8/36th_St_W_Palmdale_93551,Vac/Cor Ave N8/36th,40813 Vac/Cor Ave N8/36th Street St W Palmdale 93551,,,POINT (6502832.190081 2049674.386491),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/Ave N4/Vic 25th St W Palmdale 93551,,3001014040,,0,,,,,,Vac/Ave N4/Vic 25th,Street,West,,,,,,,,,,,,93551,,Unincorporated,Palmdale,Quartz Hill,,,,LACO DPW House Numbering Map,{7A02C514-9DA0-4357-9EA1-D6813E684B41},0,,7A02C514-9DA0-4357-9EA1-D6813E684B41,Unknown,,,W,,St,Vac/Ave N4/Vic 25th St W,2019-08-14 12:52:36+00:00,Vac/Ave N4/Vic 25th St W Palmdale 93551,7A02C514-9DA0-4357-9EA1-D6813E684B41__Vac/Ave_N4/Vic_25th_St_W_Palmdale_93551,Vac/Ave N4/Vic 25th,Vac/Ave N4/Vic 25th Street St W Palmdale 93551,,,POINT (6509798.610203 2050627.114573),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
37440 Vac/Vic R12/Felicitas Ave Palmdale 93551,,3004022019,,37440,,,,,,Vac/Vic R12/Felicitas,Avenue,,,,,,,,,,,,,93551,,Unincorporated,Palmdale,Quartz Hill,,,,LACO DPW Add,{C4ED65C8-5EAC-4F10-9388-39B58A3E1CF6},0,,C4ED65C8-5EAC-4F10-9388-39B58A3E1CF6,Unknown,,,,,Ave,Vac/Vic R12/Felicitas Ave,2024-09-14 08:24:46+00:00,37440 Vac/Vic R12/Felicitas Ave Palmdale 93551,C4ED65C8-5EAC-4F10-9388-39B58A3E1CF6_37440_Vac/Vic_R12/Felicitas_Ave_Palmdale_93551,Vac/Vic R12/Felicitas,37440 Vac/Vic R12/Felicitas Avenue Ave Palmdale 93551,,,POINT (6517406.417166 2027424.885387),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/15th Stw/Vic Ave O12 Palmdale 93551,,3005006017,,0,,,,,,Vac/15th Stw/Vic Ave O12,,,,,,,,,,,,,,93551,,Unincorporated,Palmdale,Quartz Hill,,,,LACO DPW House Numbering Map,{A2D28A87-F10E-4BF9-8565-0FFAFF362CE0},0,,A2D28A87-F10E-4BF9-8565-0FFAFF362CE0,Unknown,,,,,,Vac/15th Stw/Vic Ave O12,2015-05-01 18:07:31+00:00,Vac/15th Stw/Vic Ave O12 Palmdale 93551,A2D28A87-F10E-4BF9-8565-0FFAFF362CE0__Vac/15th_Stw/Vic_Ave_O12_Palmdale_93551,Vac/15th Stw/Vic Ave O12,Vac/15th Stw/Vic Ave O12 Palmdale 93551,,,POINT (6514448.175379 2043121.857602),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/Cor 18th Stw/Ave O12 Palmdale 93551,,3005006028,,0,,,,,,Vac/Cor 18th Stw/Ave O12,,,,,,,,,,,,,,93551,,Unincorporated,Palmdale,Quartz Hill,,,,LACO DPW House Numbering Map,{80E69F05-3965-49A7-8F93-2A2E1F03CCFF},0,,80E69F05-3965-49A7-8F93-2A2E1F03CCFF,Unknown,,,,,,Vac/Cor 18th Stw/Ave O12,2015-05-01 18:25:17+00:00,Vac/Cor 18th Stw/Ave O12 Palmdale 93551,80E69F05-3965-49A7-8F93-2A2E1F03CCFF__Vac/Cor_18th_Stw/Ave_O12_Palmdale_93551,Vac/Cor 18th Stw/Ave O12,Vac/Cor 18th Stw/Ave O12 Palmdale 93551,,,POINT (6512446.629186 2042926.780564),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/Cor Ave O8/12th St W Palmdale 93551,,3005009026,,0,,,,,,Vac/Cor Ave O8/12th,Street,West,,,,,,,,,,,,93551,,Unincorporated,Palmdale,Quartz Hill,,,,LACO DPW House Numbering Map,{AE3D273B-5B2C-42C5-9899-259CA163D8B4},0,,AE3D273B-5B2C-42C5-9899-259CA163D8B4,Unknown,,,W,,St,Vac/Cor Ave O8/12th St W,2015-05-01 18:22:42+00:00,Vac/Cor Ave O8/12th St W Palmdale 93551,AE3D273B-5B2C-42C5-9899-259CA163D8B4__Vac/Cor_Ave_O8/12th_St_W_Palmdale_93551,Vac/Cor Ave O8/12th,Vac/Cor Ave O8/12th Street St W Palmdale 93551,,,POINT (6516193.644985 2044194.501782),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/11th Stw/Vic Ave O Palmdale 93551,,3005010027,,0,,,,,,Vac/11th Stw/Vic Ave O,,,,,,,,,,,,,,93551,,Unincorporated,Palmdale,Quartz Hill,,,,LACO DPW House Numbering Map,{B8CBE0DB-1252-4A99-9CAF-EB4B139693CF},0,,B8CBE0DB-1252-4A99-9CAF-EB4B139693CF,Unknown,,,,,,Vac/11th Stw/Vic Ave O,2018-03-13 01:30:49+00:00,Vac/11th Stw/Vic Ave O Palmdale 93551,B8CBE0DB-1252-4A99-9CAF-EB4B139693CF__Vac/11th_Stw/Vic_Ave_O_Palmdale_93551,Vac/11th Stw/Vic Ave O,Vac/11th Stw/Vic Ave O Palmdale 93551,,,POINT (6516479.549925 2046293.279736),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/12th Stw/Vic Ave O8 Palmdale 93551,,3005011026,,0,,,,,,Vac/12th Stw/Vic Ave O8,,,,,,,,,,,,,,93551,,Unincorporated,Palmdale,Quartz Hill,,,,LACO DPW House Numbering Map,{C5F1B70D-246B-45FC-9C1A-1F62D3FE8497},0,,C5F1B70D-246B-45FC-9C1A-1F62D3FE8497,Unknown,,,,,,Vac/12th Stw/Vic Ave O8,2015-05-01 18:20:59+00:00,Vac/12th Stw/Vic Ave O8 Palmdale 93551,C5F1B70D-246B-45FC-9C1A-1F62D3FE8497__Vac/12th_Stw/Vic_Ave_O8_Palmdale_93551,Vac/12th Stw/Vic Ave O8,Vac/12th Stw/Vic Ave O8 Palmdale 93551,,,POINT (6515812.73269 2046408.494729),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
40235 Vac/18th Stw/Vic Ave O4 Palmdale 93551,,3005012030,,40235,,,,,,Vac/18th Stw/Vic Ave O4,,,,,,,,,,,,,,93551,,Unincorporated,Palmdale,Quartz Hill,,,,LACO DPW Add,{0852D8B6-AFBC-47A3-88A7-DDBB2D7FB4A0},0,,0852D8B6-AFBC-47A3-88A7-DDBB2D7FB4A0,Unknown,,,,,,Vac/18th Stw/Vic Ave O4,2024-09-14 08:24:46+00:00,40235 Vac/18th Stw/Vic Ave O4 Palmdale 93551,0852D8B6-AFBC-47A3-88A7-DDBB2D7FB4A0_40235_Vac/18th_Stw/Vic_Ave_O4_Palmdale_93551,Vac/18th Stw/Vic Ave O4,40235 Vac/18th Stw/Vic Ave O4 Palmdale 93551,,,POINT (6512277.444156 2046045.629641),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/16th Stw/Vic Ave O Palmdale 93551,,3005013023,,0,,,,,,Vac/16th Stw/Vic Ave O,,,,,,,,,,,,,,93551,,Unincorporated,Palmdale,Quartz Hill,,,,LACO DPW House Numbering Map,{DC4E8698-8180-4C7F-AE31-42F1848A8E17},0,,DC4E8698-8180-4C7F-AE31-42F1848A8E17,Unknown,,,,,,Vac/16th Stw/Vic Ave O,2020-02-05 12:32:35+00:00,Vac/16th Stw/Vic Ave O Palmdale 93551,DC4E8698-8180-4C7F-AE31-42F1848A8E17__Vac/16th_Stw/Vic_Ave_O_Palmdale_93551,Vac/16th Stw/Vic Ave O,Vac/16th Stw/Vic Ave O Palmdale 93551,,,POINT (6513722.535426 2047181.924285),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/Cor 18th Stw/Ave O Palmdale 93551,,3005013048,,0,,,,,,Vac/Cor 18th Stw/Ave O,,,,,,,,,,,,,,93551,,Unincorporated,Palmdale,Quartz Hill,,,,LACO DPW Add,{C3B70008-26E1-4D37-A484-7B6FF1B371DA},0,,C3B70008-26E1-4D37-A484-7B6FF1B371DA,Unknown,,,,,,Vac/Cor 18th Stw/Ave O,2020-02-05 12:32:35+00:00,Vac/Cor 18th Stw/Ave O Palmdale 93551,C3B70008-26E1-4D37-A484-7B6FF1B371DA__Vac/Cor_18th_Stw/Ave_O_Palmdale_93551,Vac/Cor 18th Stw/Ave O,Vac/Cor 18th Stw/Ave O Palmdale 93551,,,POINT (6512721.881588 2046938.409352),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/15th Stw/Vic Ave N12 Palmdale 93551,,3005014030,,0,,,,,,Vac/15th Stw/Vic Ave N12,,,,,,,,,,,,,,93551,,Unincorporated,Palmdale,Quartz Hill,,,,LACO DPW Add,{EEDF0E2D-6C46-4FDF-B00F-39E6E1548C33},0,,EEDF0E2D-6C46-4FDF-B00F-39E6E1548C33,Unknown,,,,,,Vac/15th Stw/Vic Ave N12,2020-02-05 12:49:25+00:00,Vac/15th Stw/Vic Ave N12 Palmdale 93551,EEDF0E2D-6C46-4FDF-B00F-39E6E1548C33__Vac/15th_Stw/Vic_Ave_N12_Palmdale_93551,Vac/15th Stw/Vic Ave N12,Vac/15th Stw/Vic Ave N12 Palmdale 93551,,,POINT (6514745.016321 2047274.413601),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/15th Stw/Vic Ave O Palmdale 93551,,3005014031,,0,,,,,,Vac/15th Stw/Vic Ave O,,,,,,,,,,,,,,93551,,Unincorporated,Palmdale,Quartz Hill,,,,LACO DPW Add,{354343F5-D789-4BCF-9D37-99303D52FFA0},0,,354343F5-D789-4BCF-9D37-99303D52FFA0,Unknown,,,,,,Vac/15th Stw/Vic Ave O,2020-02-05 12:49:25+00:00,Vac/15th Stw/Vic Ave O Palmdale 93551,354343F5-D789-4BCF-9D37-99303D52FFA0__Vac/15th_Stw/Vic_Ave_O_Palmdale_93551,Vac/15th Stw/Vic Ave O,Vac/15th Stw/Vic Ave O Palmdale 93551,,,POINT (6514737.522898 2046966.824321),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Vac/16th Stw/Vic Ave N-8 Palmdale 93551,,3005018016,,0,,,,,,Vac/16th Stw/Vic Ave N-8,,,,,,,,,,,,,,93551,,Unincorporated,Palmdale,Quartz Hill,,,,LACO DPW House Numbering Map,{E0C93779-E42B-4ACD-A81D-5C777611DC36},0,,E0C93779-E42B-4ACD-A81D-5C777611DC36,Unknown,,,,,,Vac/16th Stw/Vic Ave N-8,2015-05-01 18:26:49+00:00,Vac/16th Stw/Vic Ave N-8 Palmdale 93551,E0C93779-E42B-4ACD-A81D-5C777611DC36__Vac/16th_Stw/Vic_Ave_N-8_Palmdale_93551,Vac/16th Stw/Vic Ave N-8,Vac/16th Stw/Vic Ave N-8 Palmdale 93551,,,POINT (6513980.145147 2050057.608166),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
