group_id,group_size,merge_key,FullAddress,OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,geometry_wkt,_has_u_pattern,_representative_address,_group,_old_addr,_validated_addr,_replaced,_rep_original_order,_rep_id_norm,_rep_addr_norm,_aligned_from_validation_order,_aligned_validation_input_address,_aligned_validation_uniqueid,_match_method,_matched_from_input_file,_source_file
36243,5,1/2 N CENTER LN LOS ANGELES 90026,1433 1/2 N Center Ln Los Angeles 90026,,5424022039,,1425.0,1/2,,North,,,Center,Lane,,,,,,,,,,,,,90026,,Los Angeles,Los Angeles,,,,,LA City,{F1A7C09F-0680-4D39-A392-28D532FA3632},0.0,,F1A7C09F-0680-4D39-A392-28D532FA3632,Unknown,,N,,,Ln,N Center Ln,2023-09-12 23:03:18+00:00,F1A7C09F-0680-4D39-A392-28D532FA3632_1425_1/2_N_Center_Ln_Los_Angeles_90026,Center,1425 1/2 N Center Lane Ln Los Angeles 90026,,,POINT (6481522.899366 1852602.668759),False,1433 1/2 N Center Ln Los Angeles 90026,36243,1425 1/2 N Center Ln Los Angeles 90026,1433 1/2 N Center Ln Los Angeles 90026,True,2476,F1A7C09F-0680-4D39-A392-28D532FA3632_1425_1/2_N_Center_Ln_Los_Angeles_90026,1433 1/2 N Center Ln Los Angeles 90026,744,1433 1/2 N Center Ln Los Angeles 90026,,address,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
50531,12,1/2 E CARSON ST CARSON 90745,312 1/2 E Carson St Carson 90745,,7326020031,,1443.0,1/2,,East,,,Carson,Street,,,,,,,,,,,,,90745,,Carson,Carson,,,,,Carson GIS,{2CC62406-AF2B-4CD7-8F6A-31C438141030},0.0,,2CC62406-AF2B-4CD7-8F6A-31C438141030,Unknown,,E,,,St,E Carson St,2018-04-29 12:10:10+00:00,2CC62406-AF2B-4CD7-8F6A-31C438141030_1443_1/2_E_Carson_St_Carson_90745,Carson,1443 1/2 E Carson Street St Carson 90745,,,POINT (6486704.558294 1761362.235754),False,312 1/2 E Carson St Carson 90745,50531,1443 1/2 E Carson St Carson 90745,312 1/2 E Carson St Carson 90745,True,2909,2CC62406-AF2B-4CD7-8F6A-31C438141030_1443_1/2_E_Carson_St_Carson_90745,312 1/2 E Carson St Carson 90745,753,312 1/2 E Carson St Carson 90745,,address,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
524,1,1/2 CUSTOZA AVE ROWLAND HEIGHTS 91748,1503 1/2 Custoza Ave Rowland Heights 91748,,8761013001,,1503.0,1/2,,,,,Custoza,Avenue,,,,,,,,,,,,,91748,,Unincorporated,Rowland Heights,Industry,,,,LACO DPW Add,{D3F54638-7870-4B31-9023-C2765E966B3C},0.0,,D3F54638-7870-4B31-9023-C2765E966B3C,Unknown,,,,,Ave,Custoza Ave,2022-09-16 08:27:24+00:00,D3F54638-7870-4B31-9023-C2765E966B3C_1503_1/2_Custoza_Ave_Rowland_Heights_91748,Custoza,1503 1/2 Custoza Avenue Ave Rowland Heights 91748,,,POINT (6595411.989829 1818690.349444),False,1503 1/2 Custoza Ave Rowland Heights 91748,524,1503 1/2 Custoza Ave Rowland Heights 91748,1503 1/2 Custoza Ave Rowland Heights 91748,True,175,D3F54638-7870-4B31-9023-C2765E966B3C_1503_1/2_Custoza_Ave_Rowland_Heights_91748,1503 1/2 Custoza Ave Rowland Heights 91748,781,1503 1/2 Custoza Ave Rowland Heights 91748,,address,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
1142,1,1/2 IRENA AVE LOS ANGELES 90019,1511 1/2 Irena Ave Los Angeles 90019,,5072007019,,1511.0,1/2,,,,,Irena,Avenue,,,,,,,,,,,,,90019,,Los Angeles,Los Angeles,,,,,Assessor,{29E6F5F9-F5C9-44CA-A222-B75311F9DD38},0.0,,29E6F5F9-F5C9-44CA-A222-B75311F9DD38,Unknown,,,,,Ave,Irena Ave,2024-04-27 17:13:09+00:00,29E6F5F9-F5C9-44CA-A222-B75311F9DD38_1511_1/2_Irena_Ave_Los_Angeles_90019,Irena,1511 1/2 Irena Avenue Ave Los Angeles 90019,,,POINT (6462848.185404 1838757.406095),False,1511 1/2 Irena Ave Los Angeles 90019,1142,1511 1/2 Irena Ave Los Angeles 90019,1511 1/2 Irena Ave Los Angeles 90019,True,379,29E6F5F9-F5C9-44CA-A222-B75311F9DD38_1511_1/2_Irena_Ave_Los_Angeles_90019,1511 1/2 Irena Ave Los Angeles 90019,788,1511 1/2 Irena Ave Los Angeles 90019,,address,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
627,1,1/2 E 218TH ST CARSON 90745,1537 1/2 E 218th St Carson 90745,,,,1537.0,1/2,,East,,,218th,Street,,,,,,,,,,,,,90745,,Carson,Carson,,,,,Carson GIS,{9C48155F-C61D-4A9F-BBE0-9D52129522B9},0.0,,9C48155F-C61D-4A9F-BBE0-9D52129522B9,Unknown,,E,,,St,E 218th St,2015-03-24 09:32:55+00:00,9C48155F-C61D-4A9F-BBE0-9D52129522B9_1537_1/2_E_218th_St_Carson_90745,218th,1537 1/2 E 218th Street St Carson 90745,,,POINT (6487332.189585 1760786.039072),False,1537 1/2 E 218th St Carson 90745,627,1537 1/2 E 218th St Carson 90745,1537 1/2 E 218th St Carson 90745,True,215,9C48155F-C61D-4A9F-BBE0-9D52129522B9_1537_1/2_E_218th_St_Carson_90745,1537 1/2 E 218th St Carson 90745,802,1537 1/2 E 218th St Carson 90745,,address,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
45595,9,1/2 THE STRAND HERMOSA BEACH 90254,1540 1/2 The Strand Hermosa Beach 90254,,,,1540.0,1/2,,,,The,Strand,,,,,,,,,,,,,,90254,,Hermosa Beach,Hermosa Beach,,,,,Hermosa Beach GIS,{356BCD6A-9B4A-4995-967A-E1927013EE5D},0.0,,356BCD6A-9B4A-4995-967A-E1927013EE5D,Unknown,,,,,,The Strand,2015-03-25 14:20:24+00:00,356BCD6A-9B4A-4995-967A-E1927013EE5D_1540_1/2_The_Strand_Hermosa_Beach_90254,The Strand,1540 1/2 The Strand Hermosa Beach 90254,,,POINT (6439486.531996 1773413.812373),False,1540 1/2 The Strand Hermosa Beach 90254,45595,1540 1/2 The Strand Hermosa Beach 90254,1540 1/2 The Strand Hermosa Beach 90254,True,2787,356BCD6A-9B4A-4995-967A-E1927013EE5D_1540_1/2_The_Strand_Hermosa_Beach_90254,1540 1/2 The Strand Hermosa Beach 90254,804,1540 1/2 The Strand Hermosa Beach 90254,,address,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
55906,16,1/2 W 220TH ST CARSON 90745,162 1/2 W 220th St Carson 90745,,7343016086,,157.0,1/2,,West,,,220th,Street,,,,,,,,,,,,,90745,,Carson,Carson,,,,,Carson GIS,{7D0130F2-E2C3-472E-8194-F0D6A6B9981A},0.0,,7D0130F2-E2C3-472E-8194-F0D6A6B9981A,Unknown,,W,,,St,W 220th St,2018-04-06 17:29:15+00:00,7D0130F2-E2C3-472E-8194-F0D6A6B9981A_157_1/2_W_220th_St_Carson_90745,220th,157 1/2 W 220th Street St Carson 90745,,,POINT (6476914.786535 1759990.811988),False,162 1/2 W 220th St Carson 90745,55906,157 1/2 W 220th St Carson 90745,162 1/2 W 220th St Carson 90745,True,3031,7D0130F2-E2C3-472E-8194-F0D6A6B9981A_157_1/2_W_220th_St_Carson_90745,162 1/2 W 220th St Carson 90745,818,162 1/2 W 220th St Carson 90745,,address,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
36622,5,3/4 W 220TH ST CARSON 90745,162 3/4 W 220th St Carson 90745,,7343016086,,157.0,3/4,,West,,,220th,Street,,,,,,,,,,,,,90745,,Carson,Carson,,,,,Carson GIS,{BA7FCD81-58CF-4D62-AC5E-36695F999273},0.0,,BA7FCD81-58CF-4D62-AC5E-36695F999273,Unknown,,W,,,St,W 220th St,2018-04-06 17:29:15+00:00,BA7FCD81-58CF-4D62-AC5E-36695F999273_157_3/4_W_220th_St_Carson_90745,220th,157 3/4 W 220th Street St Carson 90745,,,POINT (6476914.786535 1760010.855583),False,162 3/4 W 220th St Carson 90745,36622,157 3/4 W 220th St Carson 90745,162 3/4 W 220th St Carson 90745,True,2510,BA7FCD81-58CF-4D62-AC5E-36695F999273_157_3/4_W_220th_St_Carson_90745,162 3/4 W 220th St Carson 90745,819,162 3/4 W 220th St Carson 90745,,address,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
33537,4,1/4 W 220TH ST CARSON 90745,162 1/4 W 220th St Carson 90745,,7341009014,,160.0,1/4,,West,,,220th,Street,,,,,,,,,,,,,90745,,Carson,Carson,,,,,Carson GIS,{29D4197E-50ED-4B7D-AA82-15C82DE5B235},0.0,,29D4197E-50ED-4B7D-AA82-15C82DE5B235,Unknown,,W,,,St,W 220th St,2018-04-06 17:11:22+00:00,29D4197E-50ED-4B7D-AA82-15C82DE5B235_160_1/4_W_220th_St_Carson_90745,220th,160 1/4 W 220th Street St Carson 90745,,,POINT (6476893.08612 1759685.10197),False,162 1/4 W 220th St Carson 90745,33537,160 1/4 W 220th St Carson 90745,162 1/4 W 220th St Carson 90745,True,2359,29D4197E-50ED-4B7D-AA82-15C82DE5B235_160_1/4_W_220th_St_Carson_90745,162 1/4 W 220th St Carson 90745,829,162 1/4 W 220th St Carson 90745,,address,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
23310,2,1/2 S FIGUEROA ST GARDENA 90248,16200 1/2 S Figueroa St Gardena 90248,,,,16200.0,1/2,,South,,,Figueroa,Street,,,,,,,,,,,,,90248,,Carson,Gardena,,,,,Carson GIS,{E1AF12BF-CBBD-45B7-B847-27F5F7EF5656},0.0,,E1AF12BF-CBBD-45B7-B847-27F5F7EF5656,Unknown,,S,,,St,S Figueroa St,2015-03-24 09:32:55+00:00,E1AF12BF-CBBD-45B7-B847-27F5F7EF5656_16200_1/2_S_Figueroa_St_Gardena_90248,Figueroa,16200 1/2 S Figueroa Street St Carson 90248,,,POINT (6475935.685803 1780380.164254),False,16200 1/2 S Figueroa St Gardena 90248,23310,16200 1/2 S Figueroa St Gardena 90248,16200 1/2 S Figueroa St Gardena 90248,True,1790,E1AF12BF-CBBD-45B7-B847-27F5F7EF5656_16200_1/2_S_Figueroa_St_Gardena_90248,16200 1/2 S Figueroa St Gardena 90248,847,16200 1/2 S Figueroa St Gardena 90248,,address,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
2641,1,1/2 SWEETGUM LN CANYON COUNTRY 91387,17799 1/2 Sweetgum Ln Canyon Country 91387,,2841047001,,17799.0,1/2,,,,,Sweetgum,Lane,,,,,,,,,,,,,91387,,Santa Clarita,Canyon Country,Santa Clarita,,,,Santa Clarita,{9C70741E-3215-4D71-B7DE-B86413790E8A},0.0,,9C70741E-3215-4D71-B7DE-B86413790E8A,Unknown,,,,,Ln,Sweetgum Ln,2024-07-02 00:53:08+00:00,9C70741E-3215-4D71-B7DE-B86413790E8A_17799_1/2_Sweetgum_Ln_Canyon_Country_91387,Sweetgum,17799 1/2 Sweetgum Lane Ln Santa Clarita 91387,,,POINT (6426639.761101 1969958.493102),False,17799 1/2 Sweetgum Ln Canyon Country 91387,2641,17799 1/2 Sweetgum Ln Canyon Country 91387,17799 1/2 Sweetgum Ln Canyon Country 91387,True,688,9C70741E-3215-4D71-B7DE-B86413790E8A_17799_1/2_Sweetgum_Ln_Canyon_Country_91387,17799 1/2 Sweetgum Ln Canyon Country 91387,899,17799 1/2 Sweetgum Ln Canyon Country 91387,,address,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
22574,2,1/2 ATINA DR ROWLAND HEIGHTS 91748,18153 1/2 Atina Dr Rowland Heights 91748,,8270012011,,18001.0,1/2,,,,,Atina,Drive,,,,,,,,,,,,,91748,,Unincorporated,Rowland Heights,Industry,,,,LACO DPW Add,{D34EA53A-52ED-4AF2-A17B-907A9C1001D6},0.0,,D34EA53A-52ED-4AF2-A17B-907A9C1001D6,Unknown,,,,,Dr,Atina Dr,2022-09-08 12:09:38+00:00,D34EA53A-52ED-4AF2-A17B-907A9C1001D6_18001_1/2_Atina_Dr_Rowland_Heights_91748,Atina,18001 1/2 Atina Drive Dr Rowland Heights 91748,,,POINT (6588538.088223 1820224.13345),False,18153 1/2 Atina Dr Rowland Heights 91748,22574,18001 1/2 Atina Dr Rowland Heights 91748,18153 1/2 Atina Dr Rowland Heights 91748,True,1632,D34EA53A-52ED-4AF2-A17B-907A9C1001D6_18001_1/2_Atina_Dr_Rowland_Heights_91748,18153 1/2 Atina Dr Rowland Heights 91748,914,18153 1/2 Atina Dr Rowland Heights 91748,,address,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
1295,1,1/2 LOWER N GRAND OAKS AVE ALTADENA 91001,1854 1/2 Lower N Grand Oaks Ave Altadena 91001,,5854013002,,1854.0,1/2,,,,,Lower North Grand Oaks ,Avenue,,,,,,,,,,,,,91001,,unincorporated,Altadena,,,,,LACO DPW Add,{C9B8756D-E028-4A1A-988B-B2EDBEC48476},0.0,,C9B8756D-E028-4A1A-988B-B2EDBEC48476,Unknown,,,,,Ave,Lower N Grand Oaks Ave,2024-10-06 16:11:10+00:00,C9B8756D-E028-4A1A-988B-B2EDBEC48476_1854_1/2_Lower_N_Grand_Oaks_Ave_Altadena_91001,Lower North Grand Oaks ,1854 1/2 Lower North Grand Oaks  Avenue Ave Altadena 91001,,,POINT (6530374.552975 1887126.923857),False,1854 1/2 Lower N Grand Oaks Ave Altadena 91001,1295,1854 1/2 Lower N Grand Oaks Ave Altadena 91001,1854 1/2 Lower N Grand Oaks Ave Altadena 91001,True,442,C9B8756D-E028-4A1A-988B-B2EDBEC48476_1854_1/2_Lower_N_Grand_Oaks_Ave_Altadena_91001,1854 1/2 Lower N Grand Oaks Ave Altadena 91001,943,1854 1/2 Lower N Grand Oaks Ave Altadena 91001,,address,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
2055,1,1/2 PAD CT NEWHALL 91321,18624 1/2 Pad Ct Newhall 91321,,2842032001,,18624.0,1/2,,,,,Pad,Court,,,,,,,,,,,,,91321,,Santa Clarita,Newhall,,,,,Santa Clarita,{7AE3F766-0052-4011-BE18-C053F8C508A8},0.0,,7AE3F766-0052-4011-BE18-C053F8C508A8,Unknown,,,,,Ct,Pad Ct,2024-07-02 00:53:08+00:00,7AE3F766-0052-4011-BE18-C053F8C508A8_18624_1/2_Pad_Ct_Newhall_91321,Pad,18624 1/2 Pad Court Ct Santa Clarita 91321,,,POINT (6422662.487888 1968300.909147),False,18624 1/2 Pad Ct Newhall 91321,2055,18624 1/2 Pad Ct Newhall 91321,18624 1/2 Pad Ct Newhall 91321,True,554,7AE3F766-0052-4011-BE18-C053F8C508A8_18624_1/2_Pad_Ct_Newhall_91321,18624 1/2 Pad Ct Newhall 91321,946,18624 1/2 Pad Ct Newhall 91321,,address,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
2108,1,1/2 PINEER BLVD ARTESIA 90701,18635 1/2 Pineer Blvd Artesia 90701,,7039011028,,18635.0,1/2,,,,,Pineer,Boulevard,,,,,,,,,,,,,90701,,Artesia,Artesia,,,,,Artesia,{6B2C6AF2-CA1F-4D62-A298-ED28776F4AB5},0.0,,6B2C6AF2-CA1F-4D62-A298-ED28776F4AB5,Unknown,,,,,Blvd,Pineer Blvd,2024-09-14 08:16:53+00:00,6B2C6AF2-CA1F-4D62-A298-ED28776F4AB5_18635_1/2_Pineer_Blvd_Artesia_90701,Pineer,18635 1/2 Pineer Boulevard Blvd Artesia 90701,,,POINT (6536586.803346 1772115.359917),False,18635 1/2 Pineer Blvd Artesia 90701,2108,18635 1/2 Pineer Blvd Artesia 90701,18635 1/2 Pineer Blvd Artesia 90701,True,575,6B2C6AF2-CA1F-4D62-A298-ED28776F4AB5_18635_1/2_Pineer_Blvd_Artesia_90701,18635 1/2 Pineer Blvd Artesia 90701,947,18635 1/2 Pineer Blvd Artesia 90701,,address,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
1316,1,1/2 MANDAN ST CANYON COUNTRY 91351,18708 1/2 Mandan St Canyon Country 91351,,2803027019,,18708.0,1/2,,,,,Mandan,Street,,,,,,,,,,,,,91351,,Santa Clarita,Canyon Country,Santa Clarita,,,,Santa Clarita,{28056F16-86DC-4E2F-89A0-5C9CB5EFE905},0.0,,28056F16-86DC-4E2F-89A0-5C9CB5EFE905,Unknown,,,,,St,Mandan St,2024-07-02 00:53:08+00:00,28056F16-86DC-4E2F-89A0-5C9CB5EFE905_18708_1/2_Mandan_St_Canyon_Country_91351,Mandan,18708 1/2 Mandan Street St Santa Clarita 91351,,,POINT (6422508.051845 1973455.759073),False,18708 1/2 Mandan St Canyon Country 91351,1316,18708 1/2 Mandan St Canyon Country 91351,18708 1/2 Mandan St Canyon Country 91351,True,449,28056F16-86DC-4E2F-89A0-5C9CB5EFE905_18708_1/2_Mandan_St_Canyon_Country_91351,18708 1/2 Mandan St Canyon Country 91351,948,18708 1/2 Mandan St Canyon Country 91351,,address,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
669,1,1/2 E ARROW HWY COVINA 91722,18725 1/2 E Arrow Hwy Unit 3 Covina 91722,,,,18725.0,1/2,,East,,,Arrow,Highway,,,,,,,,,,,Unit,3,91722,,Unincorporated,Covina,,,,,LACO DPW House Numbering Map,{3F047672-07F4-42C2-86D1-56A31BB710DE},0.0,,3F047672-07F4-42C2-86D1-56A31BB710DE,Unknown,,E,,,Hwy,E Arrow Hwy,2015-09-17 16:42:59+00:00,3F047672-07F4-42C2-86D1-56A31BB710DE_18725_1/2_E_Arrow_Hwy_Unit_3_Covina_91722,Arrow,18725 1/2 E Arrow Highway Hwy Unit 3 Covina 91722,,,POINT (6596110.95956 1861846.934719),False,18725 1/2 E Arrow Hwy Unit 3 Covina 91722,669,18725 1/2 E Arrow Hwy Unit 3 Covina 91722,18725 1/2 E Arrow Hwy Unit 3 Covina 91722,True,228,3F047672-07F4-42C2-86D1-56A31BB710DE_18725_1/2_E_Arrow_Hwy_Unit_3_Covina_91722,18725 1/2 E Arrow Hwy Unit 3 Covina 91722,950,18725 1/2 E Arrow Hwy Unit 3 Covina 91722,,address,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
456,1,1/2 CHERRY AVE LONG BEACH 90806,1883 1/2 Cherry Ave Long Beach 90806,,7216030011,,1883.0,1/2,,,,,Cherry,Avenue,,,,,,,,,,,,,90806,,Long Beach,Long Beach,,,,,Long Beach GIS,{1740CB74-416A-4DD9-AEB1-EABAD93064B7},0.0,,1740CB74-416A-4DD9-AEB1-EABAD93064B7,Unknown,,,,,Ave,Cherry Ave,2024-05-12 21:05:27+00:00,1740CB74-416A-4DD9-AEB1-EABAD93064B7_1883_1/2_Cherry_Ave_Long_Beach_90806,Cherry,1883 1/2 Cherry Avenue Ave Long Beach 90806,,,POINT (6509905.076526 1747128.757988),False,1883 1/2 Cherry Ave Long Beach 90806,456,1883 1/2 Cherry Ave Long Beach 90806,1883 1/2 Cherry Ave Long Beach 90806,True,152,1740CB74-416A-4DD9-AEB1-EABAD93064B7_1883_1/2_Cherry_Ave_Long_Beach_90806,1883 1/2 Cherry Ave Long Beach 90806,951,1883 1/2 Cherry Ave Long Beach 90806,,address,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
2552,1,1/2 SARK PL SANTA CLARITA 91350,19070 1/2 Sark Pl Santa Clarita 91350,,2812093092,,19070.0,1/2,,,,,Sark,Place,,,,,,,,,,,,,91350,,Santa Clarita,Santa Clarita,,,,,Santa Clarita,{75318F6A-C1CF-4FC1-827F-67F054DEFB8E},0.0,,75318F6A-C1CF-4FC1-827F-67F054DEFB8E,Unknown,,,,,Pl,Sark Pl,2024-07-02 00:53:08+00:00,75318F6A-C1CF-4FC1-827F-67F054DEFB8E_19070_1/2_Sark_Pl_Santa_Clarita_91350,Sark,19070 1/2 Sark Place Pl Santa Clarita 91350,,,POINT (6420180.195937 1985131.299042),False,19070 1/2 Sark Pl Santa Clarita 91350,2552,19070 1/2 Sark Pl Santa Clarita 91350,19070 1/2 Sark Pl Santa Clarita 91350,True,652,75318F6A-C1CF-4FC1-827F-67F054DEFB8E_19070_1/2_Sark_Pl_Santa_Clarita_91350,19070 1/2 Sark Pl Santa Clarita 91350,969,19070 1/2 Sark Pl Santa Clarita 91350,,address,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
2040,1,1/2 OLYMPIC CREST DR CANYON COUNTRY 91351,19106 1/2 Olympic Crest Dr Canyon Country 91351,,2802039001,,19106.0,1/2,,,,,Olympic Crest,Drive,,,,,,,,,,,,,91351,,Santa Clarita,Canyon Country,Santa Clarita,,,,Santa Clarita,{4E436719-538A-41B0-A28F-9EDA93B79EF8},0.0,,4E436719-538A-41B0-A28F-9EDA93B79EF8,Unknown,,,,,Dr,Olympic Crest Dr,2024-07-02 00:53:08+00:00,4E436719-538A-41B0-A28F-9EDA93B79EF8_19106_1/2_Olympic_Crest_Dr_Canyon_Country_91351,Olympic Crest,19106 1/2 Olympic Crest Drive Dr Santa Clarita 91351,,,POINT (6420012.537151 1980405.020109),False,19106 1/2 Olympic Crest Dr Canyon Country 91351,2040,19106 1/2 Olympic Crest Dr Canyon Country 91351,19106 1/2 Olympic Crest Dr Canyon Country 91351,True,548,4E436719-538A-41B0-A28F-9EDA93B79EF8_19106_1/2_Olympic_Crest_Dr_Canyon_Country_91351,19106 1/2 Olympic Crest Dr Canyon Country 91351,973,19106 1/2 Olympic Crest Dr Canyon Country 91351,,address,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
23251,2,1/2 RUXTON LN LOS ANGELES 90039,2115 1/2 Ruxton Ln Los Angeles 90039,,5443004005,,1935.0,1/2,,,,,Ruxton,Lane,,,,,,,,,,,,,90039,,Los Angeles,Los Angeles,,,,,Assessor,{3B6CA825-068D-498F-802D-7C9BCE399C39},0.0,,3B6CA825-068D-498F-802D-7C9BCE399C39,Unknown,,,,,Ln,Ruxton Ln,2024-04-27 17:13:09+00:00,3B6CA825-068D-498F-802D-7C9BCE399C39_1935_1/2_Ruxton_Ln_Los_Angeles_90039,Ruxton,1935 1/2 Ruxton Lane Ln Los Angeles 90039,,,POINT (6485346.903201 1856456.105934),False,2115 1/2 Ruxton Ln Los Angeles 90039,23251,1935 1/2 Ruxton Ln Los Angeles 90039,2115 1/2 Ruxton Ln Los Angeles 90039,True,1785,3B6CA825-068D-498F-802D-7C9BCE399C39_1935_1/2_Ruxton_Ln_Los_Angeles_90039,2115 1/2 Ruxton Ln Los Angeles 90039,988,2115 1/2 Ruxton Ln Los Angeles 90039,,address,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
22641,2,1/2 DE CELIS PL RESEDA 91335,7235 1/2 De Celis Pl Reseda 91335,,2131010021,,19417.0,1/2,,,,,De Celis,Place,,,,,,,,,,,,,91335,,Los Angeles,Reseda,,,,,Assessor,{36CCD17A-6B8D-4AD2-A852-4B1913BA229D},0.0,,36CCD17A-6B8D-4AD2-A852-4B1913BA229D,Unknown,,,,,Pl,De Celis Pl,2024-04-27 17:13:09+00:00,36CCD17A-6B8D-4AD2-A852-4B1913BA229D_19417_1/2_De_Celis_Pl_Reseda_91335,De Celis,19417 1/2 De Celis Place Pl Los Angeles 91335,,,POINT (6393447.172303 1890829.352148),False,7235 1/2 De Celis Pl Reseda 91335,22641,19417 1/2 De Celis Pl Reseda 91335,7235 1/2 De Celis Pl Reseda 91335,True,1661,36CCD17A-6B8D-4AD2-A852-4B1913BA229D_19417_1/2_De_Celis_Pl_Reseda_91335,7235 1/2 De Celis Pl Reseda 91335,996,7235 1/2 De Celis Pl Reseda 91335,,address,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
29827,3,1/4 E CARSON ST CARSON 90745,312 1/4 E Carson St Carson 90745,,7335001026,,198.0,1/4,,East,,,Carson,Street,,,,,,,,,,,,,90745,,Carson,Carson,,,,,Carson GIS,{B2F3C782-CEC6-423E-B17F-5FB5961F28B6},0.0,,B2F3C782-CEC6-423E-B17F-5FB5961F28B6,Unknown,,E,,,St,E Carson St,2015-03-24 09:32:55+00:00,B2F3C782-CEC6-423E-B17F-5FB5961F28B6_198_1/4_E_Carson_St_Carson_90745,Carson,198 1/4 E Carson Street St Carson 90745,,,POINT (6478216.993577 1761001.919874),False,312 1/4 E Carson St Carson 90745,29827,198 1/4 E Carson St Carson 90745,312 1/4 E Carson St Carson 90745,True,2158,B2F3C782-CEC6-423E-B17F-5FB5961F28B6_198_1/4_E_Carson_St_Carson_90745,312 1/4 E Carson St Carson 90745,1008,312 1/4 E Carson St Carson 90745,,address,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
38701,6,1/2 ARCADIA AVE LOS ANGELES 90046,7915 1/2 Arcadia Ave Los Angeles 90046,,5572018006,,2000.0,1/2,,,,,Arcadia,Avenue,,,,,,,,,,,,,90046,,Los Angeles,Los Angeles,West Hollywood,,,,Assessor,{78746A92-0449-4471-B5EB-5937775BD604},0.0,,78746A92-0449-4471-B5EB-5937775BD604,Unknown,,,,,Ave,Arcadia Ave,2024-04-27 17:13:09+00:00,78746A92-0449-4471-B5EB-5937775BD604_2000_1/2_Arcadia_Ave_Los_Angeles_90046,Arcadia,2000 1/2 Arcadia Avenue Ave Los Angeles 90046,,,POINT (6456808.86218 1861412.928041),False,7915 1/2 Arcadia Ave Los Angeles 90046,38701,2000 1/2 Arcadia Ave Los Angeles 90046,7915 1/2 Arcadia Ave Los Angeles 90046,True,2574,78746A92-0449-4471-B5EB-5937775BD604_2000_1/2_Arcadia_Ave_Los_Angeles_90046,7915 1/2 Arcadia Ave Los Angeles 90046,1015,7915 1/2 Arcadia Ave Los Angeles 90046,,address,Incomplete_addresses_with_fraction_[validationResults]_1857rows.csv,All_incomplete_addresses_representatives_[metadata]_4217rows.csv
